age,gender,security_no,region_category,membership_category,joined_through_referral,preferred_offer_types,medium_of_operation,internet_option,days_since_last_login,avg_time_spent,avg_transaction_value,avg_frequency_login_days,points_in_wallet,used_special_discount,offer_application_preference,past_complaint,complaint_status,feedback,churn_risk_score,tenure_days
61,1,BT0KJW1,2,0,0.0,2,2,2,14.0,109.1,47733.1,10.0,533.26,0,1,1,2,7,1,75
48,1,C0BA82H,1,5,1.0,2,2,0,18.0,92.55,44365.62,22.0,680.36,1,0,1,4,2,1,990
21,1,FCBJNPP,1,2,1.0,0,1,0,12.0,137.64,17384.54,16.0,586.56,0,1,1,4,7,1,1002
25,0,YPIXEYB,1,5,1.0,1,3,0,13.0,35.68,32611.15,27.0,1102.461659,0,1,0,1,1,1,690
17,0,XE4C6RQ,3,4,0.0,0,0,0,14.0,482.41,42100.56,8.0,784.64,0,1,0,1,4,0,305
26,0,BIZZ9DM,0,0,0.0,2,1,2,13.0,219.53,20636.54,22.0,695.0,0,1,0,1,7,1,271
38,1,XG7NUCT,1,2,0.0,0,1,2,8.0,98.59,27801.97,20.0,606.66,1,0,0,1,3,1,715
34,0,IO85G1P,1,0,1.0,0,2,0,11.0,180.37,25344.92,15.0,623.05,0,1,1,0,7,1,874
37,0,V2AMKAR,1,2,0.0,1,0,2,16.0,244.2,40570.89,19.0,641.12,0,1,0,1,1,1,46
17,1,8P76GZM,1,4,0.0,1,2,2,6.0,458.81,17239.49,10.0,784.12,1,1,1,3,0,0,287
25,1,DE6IBDV,0,0,1.0,2,2,2,10.0,531.68,37949.99,34.55468895,625.99,1,0,1,3,1,1,448
51,0,Z1EAS81,2,5,1.0,0,3,2,11.0,146.04,19065.21,13.0,700.39,0,1,1,4,3,1,686
43,0,X8AFGAF,1,1,0.0,2,2,2,13.0,254.55,42623.93,29.0,796.58,1,1,0,1,0,0,863
56,0,SHQR5ET,1,2,0.0,0,2,2,13.0,36.39,16338.65,10.0,148.2348772,0,1,0,1,1,1,203
61,0,DGJDISB,1,4,0.0,0,1,2,15.0,0.0,24840.45,12.0,740.25,1,0,0,1,6,0,400
22,0,W8FHG7H,1,1,0.0,1,1,1,7.0,40.19,9821.54,24.0,1261.636328,0,1,1,3,0,0,684
53,1,YGRRXEX,1,5,0.0,1,2,1,17.0,67.99,18074.76,15.0,678.23,1,0,1,0,1,1,83
36,0,5U5STKQ,3,0,1.0,1,3,1,12.0,802.22,14018.7,5.0,672.6,0,1,1,3,7,1,366
38,0,IVWFQG0,0,1,1.0,0,2,1,18.0,101.59,15606.64,28.0,663.6,0,1,0,1,2,1,420
23,0,WPTQFBI,0,1,0.0,0,2,0,11.0,144.78,31044.63,6.0,661.94,1,0,1,2,1,1,223
43,0,K5MX9PN,3,4,0.0,0,1,1,10.0,31.85,15240.06,36.42957899,697.62,1,0,0,1,8,0,618
33,0,USU67YQ,1,0,1.0,2,0,2,13.0,627.78,37097.36,29.0,653.92,1,0,0,1,0,1,972
21,0,194BPJ1,1,3,0.0,2,1,2,14.0,511.19,43813.47,21.0,790.14,1,0,0,1,1,0,470
64,0,W8P1457,0,1,1.0,1,2,1,2.0,659.58,42053.16,7.0,703.29,1,0,0,1,2,0,378
24,0,K7CD99K,1,2,1.0,0,2,1,10.0,47.74,7903.75,3.128513373,773.0446704,0,1,0,1,2,1,934
56,0,VOGZHKB,1,2,1.0,1,1,1,24.0,188.71,43420.12,31.14011906,629.4,1,0,0,1,3,1,301
55,0,NWWB0DT,0,0,0.0,0,1,1,16.0,57.37,22652.95,19.0,697.62,1,0,0,1,7,1,442
42,0,QV3JUCZ,0,0,1.0,1,1,1,21.0,34.9,38257.29,15.0,504.39,0,1,0,1,7,1,862
63,0,19MUEA2,0,5,0.0,1,1,0,13.0,220.38,11445.51,16.0,760.19,1,0,0,1,7,0,140
58,1,0VNDOM5,0,2,0.0,2,2,0,20.0,297.16,49929.71,14.0,308.971792,0,1,0,1,0,1,56
30,0,ZK56G0X,1,0,1.0,0,2,1,16.0,376.8,34634.31,27.0,502.85,1,0,0,1,0,1,514
38,1,K92C0AN,0,3,1.0,2,1,1,11.0,130.63,5332.91,15.0,780.55,1,0,1,3,0,0,966
62,1,EP9V2P5,0,2,1.0,2,3,0,3.0,153.74,10722.43,16.0,526.19,1,0,1,4,7,1,271
49,1,IVERUWI,3,5,1.0,1,2,0,9.0,175.5,32055.67,28.0,514.3039149,0,1,0,1,0,1,1095
25,0,I7KC1GJ,0,1,1.0,1,2,0,3.0,176.92,10236.81,26.0,713.65,1,0,0,1,1,0,448
35,0,CRD84R8,1,0,0.0,2,1,2,13.0,115.53,29505.26,25.0,504.21,0,1,0,1,3,1,618
59,1,LX9F42V,2,1,1.0,0,1,1,20.0,188.14,12557.03,25.0,295.2907191,1,0,0,1,2,1,836
29,1,FHU83B6,1,5,1.0,1,3,0,20.0,601.09,70605.13,1.0,789.2,0,1,0,1,6,0,1044
60,0,9J7V8R7,2,0,1.0,1,1,1,11.0,147.78,46237.07,19.0,662.3,1,0,1,3,3,1,170
15,1,PYM4PJ9,3,1,1.0,2,2,2,13.0,41.73,20435.08,10.0,641.06,0,1,0,1,2,1,422
59,1,SHDJUDD,1,2,1.0,1,3,1,21.0,46.5,17102.58,23.0,597.15,1,0,1,0,0,1,629
34,0,ZKVRUQF,0,0,1.0,0,1,2,5.0,45.45,6940.66,5.0,524.68,0,1,1,2,2,1,789
54,1,RCPOQPY,1,1,1.0,2,1,2,3.0,47.73,13116.72,13.0,697.62,0,1,1,4,3,0,114
56,0,53HORKW,2,1,0.0,0,3,0,4.0,1155.282773,2486.97,15.0,689.96,0,1,0,1,3,1,962
16,1,QPBX039,3,3,1.0,2,1,1,18.0,31.06,19677.02,16.0,705.27,1,0,1,4,2,0,284
42,0,2CAZFJD,1,1,0.0,0,1,1,16.0,102.17,52613.88,17.0,229.8834897,0,1,1,2,6,0,698
55,0,YGNNF28,1,3,1.0,1,2,0,26.0,31.32,31219.72,14.0,739.63,0,1,1,3,7,0,184
50,1,SMSSEOL,0,3,0.0,1,1,0,6.0,36.6,11448.88,16.0,762.7,1,0,0,1,0,0,667
34,1,09L74VE,3,1,1.0,0,2,0,5.0,302.85,42743.11,27.0,84.43624945,1,1,1,3,1,1,867
19,1,ZJSEQZA,1,1,0.0,0,2,2,7.0,155.26,4543.21,16.0,649.66,1,0,0,1,2,1,454
34,0,1VCS2IX,1,5,1.0,0,0,0,12.0,239.62,39161.96,7.0,670.26,1,0,1,0,2,1,714
18,1,AYZ2Z9N,1,1,1.0,1,1,1,5.0,98.11,40454.31,23.0,670.75,0,1,0,1,3,1,509
51,1,39IX68O,0,5,0.0,3,2,2,9.0,112.32,29542.78,9.0,74.99501686,1,0,1,4,1,0,1034
56,0,U8KGR9B,2,0,0.0,2,1,2,22.0,235.01,8721.87,25.0,1069.812169,1,0,0,1,7,1,573
61,1,1CP12ZN,0,0,1.0,0,1,0,13.0,926.3580588,47050.91,22.0,607.42,1,0,1,3,0,1,529
57,0,9S9UHWE,0,2,0.0,0,2,2,8.0,0.0,42660.49,20.0,639.82,1,1,0,1,7,1,782
55,0,L9ZSBV4,1,0,1.0,1,0,2,13.0,1935.613837,16334.23,16.0,633.87,1,0,1,4,7,1,426
35,1,0VZU05W,0,1,0.0,1,0,2,5.0,440.17,33885.81,16.0,712.28,1,0,0,1,6,0,341
34,1,J2RUKS2,0,3,0.0,2,3,2,4.0,112.01,44350.3,13.0,727.95,1,0,0,1,3,0,319
26,1,WNHTZV7,0,2,0.0,2,2,0,5.0,152.2,16612.57,19.0,671.53,0,1,0,1,2,1,70
42,1,XAM6JLW,1,2,1.0,1,2,2,6.0,331.48,24912.6,16.0,570.84,0,1,0,1,1,1,115
59,1,MB8XCXZ,1,1,0.0,0,2,0,12.0,418.58,35777.22,16.0,702.73,0,1,1,4,7,1,779
39,0,INZV3G6,0,0,0.0,0,1,1,22.0,87.15,43598.33,21.0,697.62,1,0,1,4,0,1,195
24,1,1QNXQ14,3,0,1.0,1,1,2,17.0,31.01,15617.37,6.0,634.73,1,0,1,2,3,1,529
39,0,4XMAJ7X,0,1,0.0,1,0,1,24.0,0.0,3162.98,17.0,711.61,0,1,1,0,2,0,199
59,1,BWM3VOY,3,3,0.0,1,2,2,13.0,51.41,11635.81,9.0,774.02,1,0,0,1,0,0,542
56,1,D6XHYFS,2,5,0.0,1,1,2,18.0,217.24,2386.11,18.0,711.88,1,1,0,1,0,0,84
30,1,P733OWB,1,5,1.0,0,0,0,16.0,698.13,43334.74,16.0,600.89,1,1,0,1,0,1,211
49,0,ZCNBTWO,1,2,0.0,0,2,0,6.0,155.66,28036.35,15.0,680.1,1,0,0,1,2,1,991
23,0,5L27Y2R,0,4,1.0,1,2,1,5.0,1247.161723,17844.36,5.0,1081.575461,0,1,1,2,3,0,507
14,0,HAJ1GWU,0,5,0.0,1,1,0,18.0,398.17,49780.7,7.0,719.05,1,0,0,1,3,0,701
61,1,PM7Z3H8,1,4,1.0,2,1,0,3.0,64.29,6659.08,7.0,782.5,1,0,0,1,7,0,147
18,1,YUWXJSW,2,3,1.0,0,1,2,8.0,30.81,30117.07,12.0,725.63,0,1,0,1,3,0,640
19,0,CLB0GTI,1,1,0.0,1,1,1,15.0,380.04,65609.55,1.0,845.67,1,1,1,2,8,0,411
29,0,Q1DDHJC,2,4,1.0,0,2,0,4.0,33.54,49535.12,9.0,719.42,0,1,0,1,1,0,66
52,0,H89RTOA,0,1,0.0,0,2,2,4.0,124.89,3618.2,29.0,671.33,1,0,0,1,1,1,1062
46,1,GH3Z807,0,5,0.0,1,2,1,13.0,312.45,10179.71,14.0,750.94,1,0,0,1,8,0,641
11,1,FQ0E69B,1,4,1.0,1,1,0,1.0,90.17,44670.75,16.0,746.26,1,0,0,1,1,0,501
32,1,3BW2H64,0,1,0.0,1,2,2,5.0,149.48,28158.87,17.0,795.86,1,0,0,1,8,0,272
35,1,7Y6DND5,1,3,0.0,0,2,0,17.0,52.06,20272.54,18.0,765.95,0,1,0,1,0,0,961
40,1,NSUHLVY,3,5,0.0,1,1,1,13.0,283.33,36430.52,29.0,713.02,0,1,0,1,0,0,232
30,1,9FZVMP2,2,0,0.0,2,2,2,14.0,55.06,44362.83,10.0,675.12,1,0,1,0,1,1,987
63,0,KUBER3F,3,4,0.0,2,1,0,11.0,144.59,5307.06,16.0,760.79,0,1,0,1,0,0,1084
64,1,H0LEGRZ,0,2,0.0,0,2,0,25.0,53.79,29722.22,46.83070247,697.62,1,0,0,1,2,1,346
11,1,QYBRWOO,3,5,1.0,0,1,1,3.0,86.94,20820.44,16.0,707.98,1,0,1,0,3,1,433
11,1,CR2T014,3,0,0.0,1,3,0,7.0,67.17,5436.41,5.0,587.54,1,0,0,1,1,1,34
11,1,84PJYEG,1,1,1.0,1,3,0,13.0,103.95,16683.44,16.0,424.0947167,1,0,0,1,0,0,23
56,0,Z85NDSZ,1,2,0.0,0,0,0,9.0,313.43,10319.05,18.0,537.52,0,1,0,1,2,1,350
12,0,SERCTMT,1,4,0.0,1,2,1,5.0,190.57,44930.79,19.0,799.79,1,0,0,1,7,0,790
25,0,F6HUQZO,1,3,1.0,1,2,1,13.0,181.81,34511.06,29.0,1110.145332,0,1,1,3,3,0,865
50,1,3DM9YFG,2,2,0.0,0,3,0,16.0,0.0,34228.17,19.0,711.2,0,1,0,1,2,1,882
13,0,XAT5IB9,1,2,0.0,2,2,0,2.0,0.0,31743.07,6.0,451.2987251,0,1,0,1,1,0,1007
36,0,66TAI2X,1,0,1.0,2,1,2,12.0,55.7,16066.9,26.0,637.42,0,1,0,1,2,1,828
51,1,ZOEN6S0,3,0,0.0,0,2,0,10.0,374.41,10742.46,6.0,505.59,1,0,0,1,0,1,459
20,1,YBWYRUZ,1,0,1.0,1,1,1,9.0,30.92,40276.42,22.0,565.82,1,0,0,1,2,1,349
43,1,RIWYAT7,0,1,1.0,0,0,0,11.0,255.6,33062.59,22.0,634.85,0,1,0,1,0,1,1036
64,0,J5VADZX,1,0,1.0,0,1,1,16.0,66.47,47081.81,10.0,613.48,0,1,0,1,3,0,287
24,2,2BPOLFH,1,5,1.0,0,2,0,13.0,197.94,21549.33,26.0,794.72,1,0,1,2,7,0,944
46,1,J59NT9J,1,0,0.0,0,3,2,6.0,47.32,29117.59,27.0,672.02,1,0,1,0,0,1,902
17,0,P9AZWEA,0,3,0.0,1,2,0,20.0,165.82,58883.79,5.0,1120.616041,0,1,1,2,6,0,895
46,0,DE9B36H,2,0,0.0,1,1,1,21.0,314.54,22558.47,19.0,686.74,0,1,0,1,7,1,848
15,0,AKJ3W8S,1,2,1.0,3,0,2,8.0,585.79,36963.55,23.0,697.62,1,0,1,3,0,1,500
62,1,HCQO1GQ,3,5,1.0,2,1,2,11.0,150.77,46973.57,29.0,763.25,0,1,0,1,7,0,1092
31,1,YXJJNY4,1,1,1.0,1,2,1,18.0,235.49,18878.3,28.0,711.77,1,1,0,1,0,0,188
36,0,4OC9P9T,0,3,1.0,0,2,2,18.0,605.35,38594.57,27.0,534.9224409,1,0,1,2,1,0,932
48,1,KSNNUTI,1,2,0.0,2,3,1,9.0,1248.041549,27201.6,19.0,617.71,1,0,0,1,7,1,257
53,0,R39Q8U5,1,4,1.0,1,2,0,15.0,96.32,44718.15,16.0,780.63,0,1,1,3,1,0,80
24,1,ZI2P41V,0,0,1.0,0,1,2,13.0,207.02,42555.64,14.0,697.62,0,1,1,0,1,1,24
28,1,G0R2L0M,1,2,0.0,1,0,1,10.0,398.58,23917.47,21.0,660.23,1,0,1,0,1,0,596
10,0,ECMOV43,1,1,0.0,0,0,2,14.0,357.06,4117.95,9.0,793.77,1,0,1,4,0,0,842
35,1,DJXKBOW,2,2,0.0,2,1,0,21.0,69.38,30741.59,20.0,603.2,0,1,0,1,1,1,127
48,1,WUP6C8X,1,2,0.0,1,1,0,16.0,92.59,2495.99,16.0,597.66,0,1,0,1,2,1,714
32,0,Y2L54RR,0,2,1.0,1,2,0,4.0,121.0,18744.15,16.0,702.05,1,0,0,1,7,1,785
31,0,HRXMKC8,1,0,0.0,0,1,2,19.0,181.34,46596.18,25.0,693.24,1,0,0,1,3,1,462
25,1,9CE84YH,0,1,0.0,2,2,0,5.0,443.61,4832.77,15.0,964.5500215,0,1,0,1,1,0,988
15,0,FVA31BG,0,1,1.0,2,2,1,19.0,848.64,48613.43,0.0,835.35,1,0,1,2,6,0,2
55,0,MAVHXFN,1,5,1.0,0,2,1,13.0,282.6,42699.03,29.0,697.62,0,1,0,1,1,0,528
50,0,4SUPWP4,0,5,0.0,2,1,2,8.0,71.8,4685.12,25.0,642.3,1,0,0,1,2,1,643
23,1,B2Y1Q40,0,5,1.0,0,1,0,5.0,567.89,36089.23,16.0,639.6,1,0,1,3,1,1,598
24,1,R1OP1QL,2,5,1.0,1,1,1,3.0,48.48,58510.61,19.0,769.87,0,1,1,4,6,0,203
20,1,IQSFR9W,0,0,1.0,0,1,0,5.0,512.2,36395.86,17.0,1072.319539,1,1,1,4,7,1,322
27,1,3QH6R2V,0,3,1.0,1,2,1,24.0,237.47,34749.25,28.0,754.3,1,1,0,1,3,0,274
41,0,E1EWSOD,1,2,1.0,2,2,2,17.0,35.0,39263.84,8.0,697.62,1,0,0,1,0,1,152
13,1,Y13SZW4,1,1,0.0,1,1,0,18.0,55.98,16206.69,21.0,445.4777282,1,0,1,4,0,0,430
11,0,XMGIC4J,1,5,0.0,1,1,2,3.0,422.32,37285.2,11.0,627.04,1,0,1,3,0,1,196
36,0,49BSL9M,3,1,0.0,1,2,0,15.0,336.0,10075.76,7.0,640.55,1,0,1,3,3,1,87
62,0,3L4X59W,1,4,0.0,2,2,1,6.0,35.98,1150.76,5.0,747.97,1,0,0,1,2,0,583
50,0,S8QNZBG,2,1,0.0,1,1,0,6.0,56.48,35093.6,6.0,755.81,1,0,1,3,5,0,55
11,0,KRUM9IZ,0,2,1.0,0,0,2,11.0,829.04,10897.26,16.0,512.72,1,1,0,1,0,1,523
63,1,OLWW1P4,1,0,1.0,1,1,1,11.0,247.19,47104.93,5.0,598.96,0,1,1,3,7,1,235
30,0,STMZO3P,2,5,0.0,0,2,1,14.0,197.79,12862.07,13.0,651.21,0,1,0,1,2,1,438
14,0,2KD7CGW,1,4,0.0,1,1,1,12.0,31.44,43866.86,29.0,358.6369406,0,1,0,1,0,0,638
25,0,35DO744,0,2,1.0,1,3,0,17.0,30.89,37650.92,10.0,565.92,1,0,0,1,7,1,387
44,0,Y1SSYFA,0,3,0.0,1,2,1,1.0,342.43,48865.08,16.0,792.5,0,1,1,3,5,0,197
36,1,TGGSGBF,1,0,1.0,1,2,2,19.0,269.32,21691.55,9.0,549.75,1,0,1,4,3,1,374
30,0,3O5E3N6,3,2,1.0,0,0,0,4.0,1156.93,12559.65,28.0,1018.039383,1,0,1,3,1,1,364
54,0,GRIOTZZ,1,1,1.0,2,1,0,13.0,33.0,48336.05,13.0,697.62,1,0,1,0,2,0,1084
31,1,J17WPOX,1,1,1.0,0,2,0,20.0,79.95,30597.54,16.0,710.16,0,1,0,1,5,0,672
35,0,5U06FEY,1,4,0.0,1,3,0,12.0,106.76,38003.49,15.0,744.82,1,0,1,0,7,0,173
16,1,ON4JR45,0,5,0.0,1,3,2,13.0,73.79,49197.3,12.0,697.62,0,1,0,1,3,0,568
62,1,CNYVV5J,1,0,1.0,0,0,1,12.0,970.17,35965.18,29.0,643.9,1,0,0,1,1,1,736
31,1,3V219OS,1,1,0.0,2,3,0,11.0,42.38,39621.73,13.0,754.76,0,1,1,3,2,0,782
36,0,YCLLVOD,0,1,0.0,2,3,0,3.0,266.12,9334.79,8.0,719.44,1,0,0,1,7,1,1093
23,0,C29EEHJ,0,3,1.0,1,1,1,11.0,65.79,85407.14,3.0,697.62,0,1,1,4,4,0,25
18,1,E5OARY8,0,2,1.0,2,3,0,6.0,543.88,49809.9,11.0,607.71,1,1,0,1,0,1,866
54,1,V12AIGJ,1,3,0.0,0,1,2,4.0,295.48,33603.68,21.0,420.7564644,0,1,1,0,1,0,339
26,0,KMHHRWX,0,5,1.0,2,0,1,9.0,1435.05,2815.38,24.0,397.4841014,0,1,1,2,2,1,862
14,1,BIH5O3J,0,3,1.0,2,2,1,17.0,36.64,31299.28,7.0,289.9371734,1,0,1,3,7,0,508
58,0,ZAL9YV1,1,1,0.0,1,1,1,8.0,54.62,26200.57,6.0,619.8,1,0,1,0,2,1,758
30,0,GNTLKR6,3,0,1.0,1,3,0,18.0,60.74,23183.15,6.0,709.82,1,0,0,1,0,1,804
55,1,8SZD0G5,2,1,0.0,2,1,2,17.0,132.38,47098.94,6.0,766.61,1,0,1,4,2,0,841
64,0,Q9GXDKW,1,3,0.0,0,2,0,19.0,104.44,21067.6,23.0,757.21,0,1,0,1,0,0,865
63,0,0236AHY,0,2,0.0,0,0,2,5.0,451.97,2837.64,5.0,601.1,1,0,0,1,1,1,42
25,0,CPQYJJ0,1,2,0.0,0,1,0,4.0,422.83,33552.7,11.0,675.71,1,0,0,1,7,1,421
57,1,0ERLGOC,1,3,0.0,1,2,2,10.0,72.43,12519.98,21.0,760.36,1,0,1,4,2,0,999
33,1,HEGZ6PR,0,1,0.0,0,1,0,7.0,280.02,27799.17,32.74544491,714.03,1,0,1,3,0,1,694
18,1,Z1323WE,1,5,0.0,0,1,0,11.0,1338.409872,11110.25,11.0,774.0,0,1,0,1,7,0,765
36,1,CF4RGFW,1,0,1.0,1,3,1,21.0,83.64,37074.49,22.0,901.627928,1,0,0,1,3,1,79
21,1,VJJL37O,0,5,1.0,1,2,2,19.0,51.77,34420.03,16.0,755.01,1,0,1,2,0,0,1053
16,0,FPWPWKC,1,2,1.0,2,2,2,10.0,112.92,31200.42,29.0,470.2980514,0,1,0,1,2,1,304
13,0,BURXY5L,3,5,0.0,0,1,0,13.0,0.0,24189.39,10.0,314.847647,1,0,0,1,0,1,269
59,1,LJIPJO8,0,1,1.0,1,1,2,16.0,211.19,2800.67,7.0,693.11,1,0,1,0,0,1,192
32,0,ODC9VX9,1,0,1.0,2,0,2,15.0,1414.708464,6363.19,27.0,1128.107004,1,1,0,1,7,1,48
38,1,2GNQUB2,0,4,1.0,1,0,2,11.0,381.6,17067.7,17.0,697.62,0,1,1,3,1,0,676
18,0,G33YG63,2,1,0.0,1,3,0,18.0,215.57,22533.66,22.0,725.59,1,1,0,1,0,0,199
38,1,WTBKEPZ,0,5,0.0,1,2,2,11.0,305.85,46061.47,21.0,725.75,1,1,1,4,1,0,534
63,1,7L0672N,3,1,0.0,0,0,1,17.0,204.87,14373.37,17.0,784.82,1,0,1,3,4,0,1080
34,1,LUTSZ6X,2,2,0.0,1,2,2,21.0,120.73,33401.56,28.0,708.8,0,1,1,0,7,1,709
63,1,I0R2OQM,1,2,0.0,1,2,0,13.0,143.53,35980.97,38.87621543,657.95,1,0,0,1,3,1,759
53,0,NBXH18X,3,0,0.0,1,2,1,13.0,42.27,12373.61,23.0,529.4,1,0,1,2,7,1,1041
41,1,VVD7VHV,0,5,0.0,2,2,1,13.0,478.31,45489.5,5.0,714.5,0,1,0,1,0,1,271
38,1,8LK81Z1,1,4,0.0,1,0,2,12.0,0.0,14366.25,7.0,791.02,0,1,0,1,2,0,71
56,1,0B8OO3Q,3,5,0.0,0,1,2,12.0,33.16,17682.97,5.0,647.31,1,0,1,3,1,1,462
25,1,J1FV55D,0,0,0.0,0,2,2,12.0,477.57,24947.09,24.0,533.63,1,0,0,1,1,1,307
17,0,Y5B5N6F,1,1,1.0,2,3,0,15.0,76.15,12941.94,15.0,697.62,0,1,1,4,2,1,612
56,1,PX6ROFZ,3,5,0.0,2,2,2,14.0,33.49,14468.36,11.0,781.27,0,1,1,3,1,0,123
22,0,N611J16,1,0,0.0,0,2,0,4.0,377.06,2307.34,22.0,643.52,0,1,1,2,7,1,622
30,1,VSVXA5N,1,1,0.0,2,2,2,11.0,279.3,6019.42,12.0,814.74,1,0,0,1,8,0,575
64,1,F2TJ96Y,1,5,1.0,1,2,1,20.0,52.79,7113.11,19.0,758.07,0,1,1,0,1,0,44
43,1,FQSWBQ8,3,5,0.0,2,1,0,16.0,224.84,40020.68,8.0,748.56,1,0,0,1,1,0,234
20,1,7PE7RD1,1,3,1.0,0,2,0,18.0,1389.52,43385.17,11.0,1255.561595,0,1,0,1,7,0,607
15,1,FX73D0P,0,4,0.0,0,2,1,23.0,83.25,44333.85,13.0,697.62,0,1,0,1,6,0,1036
30,0,7WJ04GV,0,3,0.0,2,1,0,15.0,189.12,35301.61,25.0,766.21,0,1,0,1,3,0,984
22,0,T32NVTP,1,1,0.0,2,3,2,24.0,397.65,7152.47,0.0,697.62,1,0,1,4,1,1,434
49,0,NI1926T,1,0,1.0,2,0,2,18.0,212.43,29224.52,30.86504637,625.94,0,1,1,2,7,1,297
45,0,Z1Q5TIH,0,2,0.0,0,1,1,13.0,174.9,41815.05,19.0,610.34,0,1,1,3,1,1,163
58,1,JQ5JU3K,0,3,0.0,1,3,1,21.0,137.35,11315.9,25.0,750.41,0,1,1,2,2,0,295
46,0,MIXUVEK,0,1,1.0,0,3,2,13.0,30.99,45790.7,6.0,1081.706739,0,1,0,1,1,1,137
35,1,24Z2N9A,3,0,1.0,0,1,1,10.0,34.85,33682.2,7.0,686.17,1,0,0,1,0,1,26
51,1,ZWXH834,1,1,0.0,1,3,1,16.0,184.5,19514.51,4.0,752.69,0,1,0,1,4,0,890
14,1,572M2A9,2,1,0.0,0,1,1,12.0,228.7,37767.27,2.0,1191.830665,1,1,0,1,8,0,61
23,0,HJ0KH5Z,0,1,0.0,2,3,2,9.0,185.88,12074.74,9.0,271.6799453,1,0,0,1,0,0,927
61,0,FKIJBDX,1,0,0.0,0,3,0,8.0,258.67,14859.84,9.0,503.4,1,1,1,2,2,1,523
15,1,F77QF7E,1,5,0.0,2,2,2,14.0,143.88,26396.9,23.0,770.28,1,0,0,1,7,0,1092
47,1,I3X1GC7,1,0,1.0,1,3,0,9.0,31.61,1456.41,8.0,633.4,0,1,1,0,3,1,957
49,0,0WS429Y,1,5,1.0,0,3,0,10.0,824.19,14312.26,12.0,656.27,1,1,0,1,7,1,212
28,0,CG5FFEO,1,2,0.0,0,1,1,15.0,122.91,49712.29,9.0,613.98,1,0,1,0,2,1,524
15,0,TATSOD6,1,5,1.0,1,0,2,15.0,1296.16,17740.91,5.0,718.9,1,0,1,2,2,1,994
36,0,4XRMGYQ,2,5,1.0,0,3,1,13.0,71.44,7469.88,23.0,796.89,0,1,0,1,7,0,293
47,1,MEY91KQ,1,2,1.0,1,1,2,18.0,1174.6,30701.2,7.0,526.97,1,1,1,3,1,1,520
23,0,VG8CJU1,0,2,0.0,1,2,2,18.0,194.67,21358.19,7.0,618.19,1,0,0,1,0,1,847
32,0,T147C5G,3,5,0.0,2,1,1,4.0,198.63,25172.89,27.0,772.01,0,1,0,1,0,0,534
34,1,A94NY7E,2,3,0.0,0,2,0,14.0,295.13,50695.63,3.0,315.7539231,0,1,0,1,4,0,673
25,0,X2U2IFQ,0,5,0.0,2,2,2,1.0,211.16,43557.09,13.0,426.742669,0,1,0,1,2,0,766
18,1,KEU6ZHU,1,5,0.0,2,2,1,16.0,163.03,7447.89,15.0,744.63,0,1,1,4,7,0,435
61,1,22D3HFF,1,4,0.0,0,1,1,8.0,177.3,18824.72,22.0,786.35,0,1,1,2,1,0,493
64,1,O3SNY40,3,2,1.0,0,2,1,11.0,77.77,47733.29,16.0,627.1,0,1,0,1,3,1,956
23,0,9T4CSNS,1,1,1.0,1,3,0,12.0,65.72,17942.57,12.0,651.3897146,1,0,0,1,0,0,582
51,1,9NZ7WWF,1,2,0.0,0,3,2,4.0,399.44,9575.89,27.76518983,519.52,1,0,0,1,2,1,553
19,1,UM5COEU,1,0,0.0,2,3,1,10.0,142.59,43644.95,7.0,659.29,0,1,0,1,3,1,518
43,0,HLHD8KU,0,2,0.0,1,1,2,16.0,391.75,33401.68,23.0,544.7,1,0,0,1,2,1,89
30,0,1G6ACXR,2,2,0.0,2,0,1,20.0,259.99,3317.93,7.0,522.08,1,0,1,3,0,0,860
50,0,IB5S1FW,0,0,0.0,2,0,0,21.0,622.13,24996.93,16.0,639.36,0,1,0,1,1,1,896
11,1,97VI415,2,5,0.0,2,1,0,13.0,93.95,47436.21,18.0,697.62,1,0,0,1,7,1,986
22,1,24QY6N0,1,4,1.0,1,1,1,18.0,31.1,71202.86,13.0,697.62,0,1,1,0,8,0,500
19,0,LRZIVBJ,1,5,1.0,0,2,2,14.0,312.89,13825.73,10.0,702.15,1,0,0,1,1,0,723
53,1,1P8GR8S,1,3,0.0,2,1,2,12.0,99.66,78482.7,16.0,837.88,0,1,1,0,6,0,777
46,1,96OZ9GC,1,5,1.0,1,1,0,11.0,172.73,3685.56,11.0,718.42,0,1,0,1,7,0,345
56,1,MQ6JMVI,0,2,1.0,2,3,1,24.0,111.42,22804.06,20.0,667.29,0,1,1,4,7,1,73
16,1,F3LYPFN,0,1,0.0,2,2,2,16.0,336.48,9437.78,13.0,643.0,1,0,0,1,0,1,230
42,0,T2ODIKC,1,4,0.0,1,2,1,14.0,256.59,31103.15,20.0,792.12,1,0,1,0,2,0,186
56,0,GTE5IIG,0,5,1.0,2,2,2,19.0,33.28,37871.64,27.0,649.62,1,0,0,1,1,1,194
48,1,4RADWWD,1,4,0.0,2,3,2,7.0,201.47,37247.22,9.0,728.49,0,1,1,0,2,0,403
63,1,L7SILMB,3,1,1.0,1,0,1,7.0,235.98,23429.75,20.0,792.88,0,1,1,4,0,0,555
48,1,YSRQ7N4,1,5,0.0,1,1,0,9.0,108.26,26441.55,29.0,792.76,1,0,0,1,3,0,751
31,1,TRYG419,1,2,1.0,1,2,2,10.0,32.54,3561.94,18.0,638.52,1,0,1,3,2,1,113
